Crash_ID,Crash_Date,Unit_Death_Count,Ethnicity,Gender
17492075,1/1/2020,0,A - ASIAN,1 - MALE
17492075,1/1/2020,0,H - HISPANIC,1 - MALE
17492088,1/1/2020,0,H - HISPANIC,1 - MALE
17492094,1/1/2020,0,H - HISPANIC,1 - MALE
17492094,1/1/2020,0,H - HISPANIC,1 - MALE
17534475,1/1/2020,0,B - BLACK,1 - MALE
17534475,1/1/2020,0,B - BLACK,2 - FEMALE
17534475,1/1/2020,0,B - BLACK,1 - MALE
17534475,1/1/2020,0,B - BLACK,1 - MALE
17493732,1/2/2020,0,W - WHITE,1 - MALE
17493732,1/2/2020,0,W - WHITE,1 - MALE
17493732,1/2/2020,0,W - WHITE,2 - FEMALE
17493750,1/2/2020,0,H - HISPANIC,1 - MALE
17497338,1/3/2020,0,H - HISPANIC,1 - MALE
17497341,1/3/2020,0,B - BLACK,1 - MALE
17500442,1/3/2020,0,B - BLACK,1 - MALE
17553388,1/3/2020,0,B - BLACK,1 - MALE
17497345,1/4/2020,0,B - BLACK,1 - MALE
17497345,1/4/2020,0,W - WHITE,1 - MALE
17497347,1/4/2020,0,W - WHITE,1 - MALE
17497347,1/4/2020,0,H - HISPANIC,2 - FEMALE
17497347,1/4/2020,0,H - HISPANIC,2 - FEMALE
17497347,1/4/2020,0,H - HISPANIC,1 - MALE
17497347,1/4/2020,0,H - HISPANIC,1 - MALE
17497347,1/4/2020,0,H - HISPANIC,1 - MALE
17497349,1/4/2020,0,W - WHITE,1 - MALE
17497427,1/4/2020,0,W - WHITE,1 - MALE
17497438,1/4/2020,0,H - HISPANIC,1 - MALE
17497438,1/4/2020,0,H - HISPANIC,1 - MALE
17497438,1/4/2020,0,H - HISPANIC,2 - FEMALE
17497438,1/4/2020,0,H - HISPANIC,1 - MALE
17514287,1/4/2020,0,W - WHITE,1 - MALE
17514287,1/4/2020,0,W - WHITE,1 - MALE
17497443,1/5/2020,0,99 - UNKNOWN,99 - UNKNOWN
17497701,1/5/2020,0,W - WHITE,1 - MALE
17497701,1/5/2020,0,W - WHITE,2 - FEMALE
17497701,1/5/2020,0,H - HISPANIC,2 - FEMALE
17497701,1/5/2020,0,H - HISPANIC,1 - MALE
17497702,1/5/2020,0,99 - UNKNOWN,99 - UNKNOWN
17497702,1/5/2020,0,B - BLACK,1 - MALE
17500199,1/6/2020,0,W - WHITE,1 - MALE
17500199,1/6/2020,0,H - HISPANIC,1 - MALE
17502056,1/7/2020,0,W - WHITE,2 - FEMALE
17502056,1/7/2020,0,W - WHITE,2 - FEMALE
17502056,1/7/2020,0,B - BLACK,1 - MALE
17503844,1/8/2020,0,H - HISPANIC,2 - FEMALE
17503844,1/8/2020,0,B - BLACK,1 - MALE
17503844,1/8/2020,0,B - BLACK,1 - MALE
17503848,1/8/2020,0,W - WHITE,2 - FEMALE
17503848,1/8/2020,0,W - WHITE,1 - MALE
17509827,1/8/2020,0,H - HISPANIC,1 - MALE
17509833,1/8/2020,0,W - WHITE,1 - MALE
17509833,1/8/2020,0,H - HISPANIC,1 - MALE
17510581,1/10/2020,0,H - HISPANIC,1 - MALE
17510581,1/10/2020,0,H - HISPANIC,2 - FEMALE
17510581,1/10/2020,0,H - HISPANIC,1 - MALE
17510581,1/10/2020,0,H - HISPANIC,2 - FEMALE
17510778,1/11/2020,0,H - HISPANIC,1 - MALE
17510778,1/11/2020,0,W - WHITE,2 - FEMALE
17510778,1/11/2020,0,W - WHITE,1 - MALE
17510780,1/11/2020,0,W - WHITE,1 - MALE
17510901,1/11/2020,0,W - WHITE,1 - MALE
17510901,1/11/2020,0,99 - UNKNOWN,99 - UNKNOWN
17510911,1/11/2020,0,W - WHITE,1 - MALE
17510911,1/11/2020,0,W - WHITE,1 - MALE
17510916,1/11/2020,0,H - HISPANIC,1 - MALE
17510916,1/11/2020,0,H - HISPANIC,1 - MALE
17510918,1/12/2020,0,W - WHITE,2 - FEMALE
17510918,1/12/2020,0,H - HISPANIC,2 - FEMALE
17510921,1/12/2020,0,H - HISPANIC,2 - FEMALE
17511022,1/12/2020,0,99 - UNKNOWN,99 - UNKNOWN
17511022,1/12/2020,0,W - WHITE,2 - FEMALE
17511022,1/12/2020,0,H - HISPANIC,1 - MALE
17511022,1/12/2020,0,H - HISPANIC,1 - MALE
17511022,1/12/2020,0,No Data,2 - FEMALE
17511022,1/12/2020,0,No Data,2 - FEMALE
17511026,1/12/2020,0,99 - UNKNOWN,99 - UNKNOWN
17511026,1/12/2020,0,99 - UNKNOWN,1 - MALE
17511026,1/12/2020,0,W - WHITE,1 - MALE
17511026,1/12/2020,0,W - WHITE,2 - FEMALE
17511026,1/12/2020,0,W - WHITE,1 - MALE
17542641,1/12/2020,0,H - HISPANIC,1 - MALE
17542641,1/12/2020,0,H - HISPANIC,1 - MALE
17542641,1/12/2020,0,H - HISPANIC,1 - MALE
17542641,1/12/2020,0,H - HISPANIC,2 - FEMALE
17514379,1/14/2020,0,H - HISPANIC,1 - MALE
17514379,1/14/2020,0,B - BLACK,1 - MALE
17514390,1/14/2020,0,H - HISPANIC,1 - MALE
17514390,1/14/2020,0,H - HISPANIC,2 - FEMALE
17514390,1/14/2020,0,98 - OTHER,1 - MALE
17514390,1/14/2020,0,No Data,1 - MALE
17516845,1/15/2020,0,W - WHITE,2 - FEMALE
17524136,1/15/2020,0,A - ASIAN,1 - MALE
17524136,1/15/2020,0,B - BLACK,1 - MALE
17524136,1/15/2020,0,B - BLACK,1 - MALE
17524136,1/15/2020,0,B - BLACK,2 - FEMALE
17516846,1/16/2020,0,W - WHITE,2 - FEMALE
17516846,1/16/2020,0,B - BLACK,1 - MALE
17516847,1/16/2020,0,H - HISPANIC,1 - MALE
17518061,1/16/2020,0,W - WHITE,1 - MALE
17518061,1/16/2020,0,W - WHITE,1 - MALE
17518065,1/16/2020,0,H - HISPANIC,2 - FEMALE
17518065,1/16/2020,0,H - HISPANIC,2 - FEMALE
17518118,1/17/2020,0,B - BLACK,1 - MALE
17518120,1/17/2020,0,H - HISPANIC,1 - MALE
17518579,1/17/2020,0,A - ASIAN,1 - MALE
17518579,1/17/2020,0,W - WHITE,2 - FEMALE
17518579,1/17/2020,0,W - WHITE,1 - MALE
17518579,1/17/2020,0,W - WHITE,1 - MALE
17524167,1/17/2020,0,W - WHITE,1 - MALE
17524167,1/17/2020,0,H - HISPANIC,1 - MALE
17524167,1/17/2020,0,B - BLACK,1 - MALE
17524181,1/17/2020,0,W - WHITE,2 - FEMALE
17524224,1/17/2020,0,W - WHITE,99 - UNKNOWN
17524224,1/17/2020,0,W - WHITE,1 - MALE
17524224,1/17/2020,0,W - WHITE,1 - MALE
17524227,1/17/2020,0,H - HISPANIC,1 - MALE
17524227,1/17/2020,0,W - WHITE,1 - MALE
17524227,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524227,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524227,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524227,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524227,1/17/2020,0,H - HISPANIC,1 - MALE
17524228,1/17/2020,0,W - WHITE,2 - FEMALE
17524228,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524228,1/17/2020,0,H - HISPANIC,2 - FEMALE
17524237,1/18/2020,0,W - WHITE,2 - FEMALE
17524237,1/18/2020,0,A - ASIAN,1 - MALE
17576595,1/18/2020,0,W - WHITE,2 - FEMALE
17524425,1/19/2020,0,H - HISPANIC,2 - FEMALE
17524426,1/19/2020,0,H - HISPANIC,1 - MALE
17524426,1/19/2020,0,W - WHITE,2 - FEMALE
17526081,1/19/2020,0,H - HISPANIC,1 - MALE
17530634,1/19/2020,0,H - HISPANIC,1 - MALE
17530634,1/19/2020,0,H - HISPANIC,2 - FEMALE
17530634,1/19/2020,0,H - HISPANIC,2 - FEMALE
17530634,1/19/2020,0,H - HISPANIC,1 - MALE
17530634,1/19/2020,0,H - HISPANIC,2 - FEMALE
17530634,1/19/2020,0,W - WHITE,2 - FEMALE
17541194,1/19/2020,0,H - HISPANIC,1 - MALE
17541194,1/19/2020,0,H - HISPANIC,1 - MALE
17541194,1/19/2020,0,B - BLACK,1 - MALE
17524440,1/20/2020,0,H - HISPANIC,1 - MALE
17524462,1/20/2020,0,H - HISPANIC,1 - MALE
17524462,1/20/2020,0,W - WHITE,2 - FEMALE
17526200,1/22/2020,0,W - WHITE,2 - FEMALE
17526202,1/22/2020,0,W - WHITE,1 - MALE
17528715,1/22/2020,0,H - HISPANIC,2 - FEMALE
17528715,1/22/2020,0,H - HISPANIC,2 - FEMALE
17528715,1/22/2020,0,H - HISPANIC,2 - FEMALE
17528715,1/22/2020,0,98 - OTHER,2 - FEMALE
17528735,1/23/2020,0,A - ASIAN,2 - FEMALE
17530772,1/23/2020,0,99 - UNKNOWN,99 - UNKNOWN
17530772,1/23/2020,0,H - HISPANIC,2 - FEMALE
17534506,1/23/2020,0,H - HISPANIC,1 - MALE
17534506,1/23/2020,0,W - WHITE,1 - MALE
17534506,1/23/2020,0,W - WHITE,2 - FEMALE
17630038,1/23/2020,0,H - HISPANIC,1 - MALE
17630038,1/23/2020,0,W - WHITE,1 - MALE
18075472,1/23/2020,0,H - HISPANIC,1 - MALE
17534507,1/24/2020,0,H - HISPANIC,1 - MALE
17534529,1/24/2020,0,W - WHITE,2 - FEMALE
17534529,1/24/2020,0,H - HISPANIC,1 - MALE
17534594,1/24/2020,0,B - BLACK,1 - MALE
17534594,1/24/2020,0,B - BLACK,1 - MALE
17534594,1/24/2020,0,W - WHITE,1 - MALE
17534615,1/24/2020,0,H - HISPANIC,1 - MALE
17534618,1/24/2020,0,W - WHITE,1 - MALE
17534618,1/24/2020,0,W - WHITE,2 - FEMALE
17541198,1/24/2020,0,H - HISPANIC,1 - MALE
17541198,1/24/2020,0,H - HISPANIC,1 - MALE
17541198,1/24/2020,0,B - BLACK,1 - MALE
17541198,1/24/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573188,1/24/2020,0,H - HISPANIC,2 - FEMALE
17882547,1/24/2020,0,W - WHITE,1 - MALE
17882547,1/24/2020,0,W - WHITE,2 - FEMALE
17534621,1/25/2020,0,H - HISPANIC,1 - MALE
17534715,1/25/2020,0,99 - UNKNOWN,1 - MALE
17534715,1/25/2020,0,B - BLACK,2 - FEMALE
17534720,1/25/2020,0,B - BLACK,1 - MALE
17534720,1/25/2020,0,H - HISPANIC,2 - FEMALE
17534720,1/25/2020,0,H - HISPANIC,1 - MALE
17534720,1/25/2020,0,H - HISPANIC,1 - MALE
17534720,1/25/2020,0,H - HISPANIC,2 - FEMALE
17534720,1/25/2020,0,H - HISPANIC,1 - MALE
17534720,1/25/2020,0,H - HISPANIC,1 - MALE
17534723,1/25/2020,0,H - HISPANIC,1 - MALE
17534739,1/26/2020,0,H - HISPANIC,1 - MALE
17534739,1/26/2020,0,H - HISPANIC,2 - FEMALE
17534739,1/26/2020,0,H - HISPANIC,1 - MALE
17534741,1/26/2020,0,W - WHITE,1 - MALE
17534743,1/26/2020,0,H - HISPANIC,1 - MALE
17534743,1/26/2020,0,B - BLACK,1 - MALE
17534743,1/26/2020,0,99 - UNKNOWN,99 - UNKNOWN
17534867,1/26/2020,0,H - HISPANIC,1 - MALE
17534867,1/26/2020,0,H - HISPANIC,2 - FEMALE
17534965,1/26/2020,0,H - HISPANIC,1 - MALE
17534967,1/26/2020,0,99 - UNKNOWN,99 - UNKNOWN
17534967,1/26/2020,0,W - WHITE,1 - MALE
17534969,1/26/2020,0,W - WHITE,2 - FEMALE
17534969,1/26/2020,0,W - WHITE,2 - FEMALE
17534969,1/26/2020,0,H - HISPANIC,1 - MALE
17534969,1/26/2020,0,H - HISPANIC,2 - FEMALE
17534969,1/26/2020,0,H - HISPANIC,2 - FEMALE
17534969,1/26/2020,0,H - HISPANIC,1 - MALE
17534969,1/26/2020,0,H - HISPANIC,1 - MALE
17534969,1/26/2020,0,H - HISPANIC,2 - FEMALE
17534971,1/26/2020,0,B - BLACK,2 - FEMALE
17534971,1/26/2020,0,B - BLACK,2 - FEMALE
17534974,1/27/2020,0,W - WHITE,1 - MALE
17534974,1/27/2020,0,H - HISPANIC,1 - MALE
17534974,1/27/2020,0,W - WHITE,2 - FEMALE
17534983,1/27/2020,0,B - BLACK,2 - FEMALE
17538904,1/27/2020,0,H - HISPANIC,2 - FEMALE
17539001,1/27/2020,0,W - WHITE,1 - MALE
17539001,1/27/2020,0,H - HISPANIC,1 - MALE
17539004,1/27/2020,0,W - WHITE,1 - MALE
17539012,1/28/2020,0,W - WHITE,1 - MALE
17541206,1/28/2020,0,W - WHITE,1 - MALE
17541206,1/28/2020,0,W - WHITE,1 - MALE
17539182,1/29/2020,0,99 - UNKNOWN,1 - MALE
17542678,1/30/2020,0,H - HISPANIC,1 - MALE
17542678,1/30/2020,0,H - HISPANIC,1 - MALE
17542681,1/31/2020,0,W - WHITE,1 - MALE
17542682,1/31/2020,0,B - BLACK,1 - MALE
17542682,1/31/2020,0,H - HISPANIC,1 - MALE
17542683,1/31/2020,0,W - WHITE,1 - MALE
17542683,1/31/2020,0,98 - OTHER,1 - MALE
17542684,1/31/2020,0,H - HISPANIC,1 - MALE
17542684,1/31/2020,0,B - BLACK,1 - MALE
17546204,1/31/2020,0,H - HISPANIC,1 - MALE
17546204,1/31/2020,0,W - WHITE,2 - FEMALE
17546220,1/31/2020,0,H - HISPANIC,1 - MALE
17546220,1/31/2020,0,W - WHITE,2 - FEMALE
17546565,1/31/2020,0,H - HISPANIC,2 - FEMALE
17546565,1/31/2020,0,W - WHITE,1 - MALE
17546421,2/1/2020,1,H - HISPANIC,1 - MALE
17547464,2/1/2020,0,H - HISPANIC,1 - MALE
17546482,2/2/2020,0,H - HISPANIC,1 - MALE
17546482,2/2/2020,0,H - HISPANIC,2 - FEMALE
17546485,2/2/2020,0,H - HISPANIC,1 - MALE
17546485,2/2/2020,0,H - HISPANIC,1 - MALE
17546485,2/2/2020,0,W - WHITE,1 - MALE
17546587,2/2/2020,0,H - HISPANIC,2 - FEMALE
17546587,2/2/2020,0,No Data,2 - FEMALE
17546587,2/2/2020,0,No Data,2 - FEMALE
17546587,2/2/2020,0,A - ASIAN,2 - FEMALE
17546587,2/2/2020,0,99 - UNKNOWN,99 - UNKNOWN
17546589,2/2/2020,0,H - HISPANIC,1 - MALE
17546589,2/2/2020,0,H - HISPANIC,2 - FEMALE
17975578,2/2/2020,0,H - HISPANIC,1 - MALE
17548561,2/3/2020,0,H - HISPANIC,1 - MALE
17548567,2/3/2020,0,B - BLACK,1 - MALE
17552568,2/3/2020,0,99 - UNKNOWN,1 - MALE
17552568,2/3/2020,0,H - HISPANIC,2 - FEMALE
17552568,2/3/2020,0,H - HISPANIC,1 - MALE
17552568,2/3/2020,0,H - HISPANIC,1 - MALE
17552568,2/3/2020,0,H - HISPANIC,2 - FEMALE
17548653,2/4/2020,0,H - HISPANIC,1 - MALE
17548653,2/4/2020,0,W - WHITE,2 - FEMALE
17548653,2/4/2020,0,W - WHITE,1 - MALE
17548653,2/4/2020,0,W - WHITE,2 - FEMALE
17548653,2/4/2020,0,W - WHITE,2 - FEMALE
17550479,2/5/2020,0,W - WHITE,2 - FEMALE
17550480,2/5/2020,0,W - WHITE,1 - MALE
17550480,2/5/2020,0,W - WHITE,1 - MALE
17554464,2/5/2020,0,W - WHITE,1 - MALE
17590327,2/5/2020,0,H - HISPANIC,1 - MALE
17552595,2/6/2020,0,W - WHITE,2 - FEMALE
17552597,2/6/2020,0,H - HISPANIC,1 - MALE
17552597,2/6/2020,0,H - HISPANIC,2 - FEMALE
17552597,2/6/2020,0,B - BLACK,1 - MALE
17554490,2/6/2020,0,H - HISPANIC,2 - FEMALE
17554490,2/6/2020,0,W - WHITE,1 - MALE
17554499,2/6/2020,0,W - WHITE,2 - FEMALE
17554577,2/6/2020,0,W - WHITE,1 - MALE
17554577,2/6/2020,0,H - HISPANIC,1 - MALE
17579476,2/6/2020,0,W - WHITE,1 - MALE
17579476,2/6/2020,0,B - BLACK,1 - MALE
17579476,2/6/2020,0,W - WHITE,2 - FEMALE
17559021,2/7/2020,0,H - HISPANIC,1 - MALE
17559021,2/7/2020,0,H - HISPANIC,1 - MALE
17559022,2/7/2020,0,H - HISPANIC,1 - MALE
17559022,2/7/2020,0,99 - UNKNOWN,2 - FEMALE
17559022,2/7/2020,0,A - ASIAN,1 - MALE
17559022,2/7/2020,0,No Data,2 - FEMALE
17559022,2/7/2020,0,No Data,1 - MALE
17559222,2/7/2020,0,W - WHITE,1 - MALE
17559222,2/7/2020,0,W - WHITE,1 - MALE
17559230,2/8/2020,0,H - HISPANIC,1 - MALE
17559253,2/8/2020,0,H - HISPANIC,2 - FEMALE
17559253,2/8/2020,0,H - HISPANIC,2 - FEMALE
17559253,2/8/2020,0,H - HISPANIC,1 - MALE
17559540,2/8/2020,0,W - WHITE,2 - FEMALE
17559540,2/8/2020,0,W - WHITE,2 - FEMALE
17559540,2/8/2020,0,B - BLACK,1 - MALE
17559544,2/9/2020,0,W - WHITE,1 - MALE
17559548,2/9/2020,0,H - HISPANIC,1 - MALE
17559548,2/9/2020,0,W - WHITE,1 - MALE
17559552,2/9/2020,0,H - HISPANIC,1 - MALE
17559552,2/9/2020,0,H - HISPANIC,1 - MALE
17559645,2/9/2020,0,H - HISPANIC,2 - FEMALE
17559646,2/9/2020,0,H - HISPANIC,1 - MALE
17559653,2/9/2020,0,B - BLACK,1 - MALE
17559653,2/9/2020,0,H - HISPANIC,2 - FEMALE
17559653,2/9/2020,0,H - HISPANIC,2 - FEMALE
17559653,2/9/2020,0,H - HISPANIC,2 - FEMALE
17561059,2/9/2020,0,W - WHITE,2 - FEMALE
17561059,2/9/2020,0,W - WHITE,2 - FEMALE
17567034,2/9/2020,0,99 - UNKNOWN,2 - FEMALE
17567034,2/9/2020,0,H - HISPANIC,1 - MALE
17559702,2/10/2020,0,H - HISPANIC,1 - MALE
17559702,2/10/2020,1,W - WHITE,1 - MALE
17561099,2/11/2020,0,W - WHITE,2 - FEMALE
17567036,2/12/2020,0,W - WHITE,2 - FEMALE
17567036,2/12/2020,0,W - WHITE,2 - FEMALE
17583576,2/12/2020,0,W - WHITE,2 - FEMALE
17567047,2/13/2020,0,W - WHITE,1 - MALE
17567050,2/13/2020,0,W - WHITE,1 - MALE
17567052,2/13/2020,0,W - WHITE,1 - MALE
17567052,2/13/2020,0,W - WHITE,2 - FEMALE
17567052,2/13/2020,0,98 - OTHER,99 - UNKNOWN
17573346,2/13/2020,0,A - ASIAN,2 - FEMALE
17573346,2/13/2020,0,98 - OTHER,2 - FEMALE
17577171,2/13/2020,0,A - ASIAN,1 - MALE
17609403,2/13/2020,0,H - HISPANIC,1 - MALE
17609403,2/13/2020,0,W - WHITE,2 - FEMALE
17567054,2/14/2020,0,W - WHITE,2 - FEMALE
17567054,2/14/2020,0,H - HISPANIC,1 - MALE
17567060,2/14/2020,0,H - HISPANIC,2 - FEMALE
17573470,2/14/2020,0,W - WHITE,1 - MALE
17610795,2/14/2020,0,H - HISPANIC,1 - MALE
17610795,2/14/2020,0,W - WHITE,1 - MALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,B - BLACK,2 - FEMALE
17610795,2/14/2020,0,W - WHITE,2 - FEMALE
17610795,2/14/2020,0,H - HISPANIC,2 - FEMALE
17569437,2/15/2020,0,H - HISPANIC,1 - MALE
17569437,2/15/2020,0,W - WHITE,2 - FEMALE
17569437,2/15/2020,0,W - WHITE,1 - MALE
17573562,2/15/2020,0,H - HISPANIC,2 - FEMALE
17573564,2/15/2020,0,H - HISPANIC,1 - MALE
17573565,2/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573565,2/15/2020,0,H - HISPANIC,1 - MALE
17573565,2/15/2020,0,H - HISPANIC,1 - MALE
17573565,2/15/2020,0,H - HISPANIC,1 - MALE
17573565,2/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573565,2/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573565,2/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573565,2/15/2020,0,99 - UNKNOWN,99 - UNKNOWN
17573568,2/15/2020,0,H - HISPANIC,1 - MALE
17573570,2/15/2020,0,W - WHITE,2 - FEMALE
17573582,2/15/2020,0,B - BLACK,1 - MALE
17573663,2/15/2020,0,H - HISPANIC,1 - MALE
17588732,2/15/2020,0,H - HISPANIC,1 - MALE
17588732,2/15/2020,1,W - WHITE,1 - MALE
17611815,2/15/2020,0,W - WHITE,2 - FEMALE
17611815,2/15/2020,0,W - WHITE,1 - MALE
17611815,2/15/2020,0,W - WHITE,2 - FEMALE
17611815,2/15/2020,0,W - WHITE,2 - FEMALE
17656255,2/15/2020,0,W - WHITE,1 - MALE
17678867,2/15/2020,0,H - HISPANIC,2 - FEMALE
17678867,2/15/2020,0,W - WHITE,1 - MALE
17678867,2/15/2020,0,W - WHITE,2 - FEMALE
17573674,2/16/2020,0,B - BLACK,1 - MALE
17573675,2/16/2020,0,W - WHITE,1 - MALE
17573675,2/16/2020,0,B - BLACK,1 - MALE
17573685,2/16/2020,0,H - HISPANIC,2 - FEMALE
17573685,2/16/2020,0,H - HISPANIC,1 - MALE
17573687,2/16/2020,0,W - WHITE,1 - MALE
17573687,2/16/2020,0,A - ASIAN,1 - MALE
17573692,2/16/2020,0,H - HISPANIC,1 - MALE
17579481,2/16/2020,0,B - BLACK,1 - MALE
17579481,2/16/2020,0,B - BLACK,1 - MALE
17597430,2/16/2020,0,98 - OTHER,1 - MALE
17597430,2/16/2020,0,H - HISPANIC,1 - MALE
17611816,2/16/2020,0,W - WHITE,1 - MALE
17611816,2/16/2020,0,W - WHITE,1 - MALE
17846590,2/16/2020,0,No Data,1 - MALE
17846590,2/16/2020,0,B - BLACK,2 - FEMALE
17573791,2/17/2020,0,W - WHITE,1 - MALE
17575538,2/17/2020,0,B - BLACK,1 - MALE
17575538,2/17/2020,0,W - WHITE,1 - MALE
17579483,2/17/2020,0,W - WHITE,1 - MALE
17579483,2/17/2020,0,H - HISPANIC,1 - MALE
17574619,2/18/2020,0,W - WHITE,2 - FEMALE
17575628,2/18/2020,0,B - BLACK,1 - MALE
17577509,2/19/2020,0,H - HISPANIC,1 - MALE
17577509,2/19/2020,0,W - WHITE,1 - MALE
17577509,2/19/2020,0,W - WHITE,1 - MALE
17577509,2/19/2020,0,H - HISPANIC,1 - MALE
17579489,2/19/2020,0,W - WHITE,1 - MALE
17577603,2/20/2020,0,W - WHITE,2 - FEMALE
17579567,2/20/2020,0,99 - UNKNOWN,99 - UNKNOWN
17579574,2/21/2020,0,B - BLACK,1 - MALE
17583660,2/21/2020,0,H - HISPANIC,1 - MALE
17583660,2/21/2020,0,H - HISPANIC,2 - FEMALE
17654974,2/21/2020,0,H - HISPANIC,1 - MALE
17583670,2/22/2020,0,B - BLACK,1 - MALE
17583752,2/22/2020,0,H - HISPANIC,1 - MALE
17583757,2/22/2020,0,H - HISPANIC,1 - MALE
17583757,2/22/2020,0,H - HISPANIC,1 - MALE
17583757,2/22/2020,0,H - HISPANIC,2 - FEMALE
17583757,2/22/2020,0,H - HISPANIC,1 - MALE
17583757,2/22/2020,0,H - HISPANIC,1 - MALE
17583758,2/22/2020,0,W - WHITE,1 - MALE
17583761,2/22/2020,0,H - HISPANIC,1 - MALE
17583761,2/22/2020,0,H - HISPANIC,1 - MALE
17592627,2/22/2020,1,W - WHITE,1 - MALE
17592627,2/22/2020,0,W - WHITE,1 - MALE
17597434,2/22/2020,0,H - HISPANIC,1 - MALE
17611817,2/22/2020,0,H - HISPANIC,1 - MALE
18004589,2/22/2020,0,H - HISPANIC,1 - MALE
18004589,2/22/2020,0,A - ASIAN,1 - MALE
17583762,2/23/2020,0,W - WHITE,1 - MALE
17583768,2/23/2020,0,W - WHITE,1 - MALE
17583768,2/23/2020,0,H - HISPANIC,1 - MALE
17583834,2/23/2020,0,W - WHITE,1 - MALE
17583838,2/23/2020,0,H - HISPANIC,1 - MALE
17583838,2/23/2020,0,H - HISPANIC,1 - MALE
17583847,2/23/2020,0,H - HISPANIC,1 - MALE
17583847,2/23/2020,0,W - WHITE,2 - FEMALE
17583853,2/23/2020,0,H - HISPANIC,2 - FEMALE
17583855,2/24/2020,0,H - HISPANIC,2 - FEMALE
17583856,2/24/2020,0,W - WHITE,2 - FEMALE
17583856,2/24/2020,0,99 - UNKNOWN,99 - UNKNOWN
17588288,2/26/2020,0,W - WHITE,1 - MALE
17590343,2/26/2020,0,H - HISPANIC,2 - FEMALE
17590343,2/26/2020,0,H - HISPANIC,2 - FEMALE
17590343,2/26/2020,0,W - WHITE,2 - FEMALE
17590343,2/26/2020,0,W - WHITE,2 - FEMALE
17590343,2/26/2020,0,W - WHITE,1 - MALE
17867267,2/26/2020,0,B - BLACK,1 - MALE
17867267,2/26/2020,0,B - BLACK,2 - FEMALE
17590415,2/27/2020,0,W - WHITE,1 - MALE
17592480,2/27/2020,0,W - WHITE,2 - FEMALE
17592480,2/27/2020,0,No Data,2 - FEMALE
17592480,2/27/2020,0,W - WHITE,2 - FEMALE
17592527,2/28/2020,0,B - BLACK,1 - MALE
17597542,2/28/2020,0,H - HISPANIC,2 - FEMALE
17597542,2/28/2020,0,99 - UNKNOWN,1 - MALE
17597542,2/28/2020,0,H - HISPANIC,2 - FEMALE
17814495,2/28/2020,0,B - BLACK,2 - FEMALE
17814495,2/28/2020,0,W - WHITE,1 - MALE
17597583,2/29/2020,0,W - WHITE,2 - FEMALE
17597589,2/29/2020,0,W - WHITE,1 - MALE
17597589,2/29/2020,0,W - WHITE,2 - FEMALE
17597589,2/29/2020,0,W - WHITE,1 - MALE
17597589,2/29/2020,0,W - WHITE,2 - FEMALE
17597589,2/29/2020,0,H - HISPANIC,1 - MALE
17597589,2/29/2020,0,H - HISPANIC,1 - MALE
17597594,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597594,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597595,2/29/2020,0,H - HISPANIC,1 - MALE
17597599,2/29/2020,0,W - WHITE,2 - FEMALE
17597679,2/29/2020,0,H - HISPANIC,1 - MALE
17597682,2/29/2020,0,B - BLACK,1 - MALE
17597682,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597682,2/29/2020,0,H - HISPANIC,1 - MALE
17597682,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597682,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597686,2/29/2020,0,H - HISPANIC,1 - MALE
17597686,2/29/2020,0,H - HISPANIC,1 - MALE
17597686,2/29/2020,0,H - HISPANIC,1 - MALE
17597686,2/29/2020,0,W - WHITE,1 - MALE
17597694,2/29/2020,0,H - HISPANIC,1 - MALE
17597694,2/29/2020,0,H - HISPANIC,2 - FEMALE
17597694,2/29/2020,0,98 - OTHER,99 - UNKNOWN
17602934,2/29/2020,0,H - HISPANIC,1 - MALE
17597695,3/1/2020,0,H - HISPANIC,1 - MALE
17597695,3/1/2020,0,H - HISPANIC,1 - MALE
17597697,3/1/2020,0,A - ASIAN,1 - MALE
17597697,3/1/2020,0,A - ASIAN,2 - FEMALE
17597781,3/1/2020,0,W - WHITE,1 - MALE
17597781,3/1/2020,0,H - HISPANIC,2 - FEMALE
17597781,3/1/2020,0,W - WHITE,2 - FEMALE
17597781,3/1/2020,0,W - WHITE,2 - FEMALE
17597788,3/1/2020,0,98 - OTHER,1 - MALE
